DATE	TIMEHM	TIMESEC	LATD	LATM	LONGD	LONGM	DEPTH	MAG
61208	1901	12.24	21	5.12	48	31.17	3.99	0.0
61209	0719	58.67	21	4.80	48	30.66	5.24	0.0
61209	0752	6.22	21	3.62	48	30.80	0.30	0.0
61209	0804	16.29	21	1.75	48	33.03	0.30	0.0
61210	0212	22.68	21	3.25	48	35.29	0.30	0.0
61210	1131	25.77	21	6.61	48	40.52	0.13	0.0
61210	1136	43.40	21	7.31	48	35.72	0.30	0.0
61211	0048	34.46	21	3.71	48	34.17	2.44	0.0
61211	0908	38.10	21	5.91	48	34.62	0.30	0.0
61211	0909	22.52	21	7.03	48	34.07	0.30	0.0
61211	0910	50.51	21	6.39	48	34.77	0.30	0.0
61211	1751	39.72	21	3.80	48	31.01	0.30	0.0
61212	0119	36.06	21	0.77	48	34.24	0.30	0.0
61212	0244	12.17	21	6.81	48	34.96	2.73	0.0
61213	0959	20.71	20	59.02	48	29.54	0.16	0.0
61213	1623	49.04	21	3.30	48	30.56	0.30	0.0
61214	0601	34.59	21	4.97	48	34.14	0.16	0.0
61214	0904	16.86	21	2.22	48	34.91	0.30	0.0
61214	0911	19.61	20	58.60	48	26.90	0.30	0.0
61215	0558	35.36	20	58.41	48	27.55	0.30	0.0
61216	0214	3.31	21	4.96	48	35.97	0.30	0.0
61216	0230	51.37	21	3.87	48	35.04	0.14	0.0
61216	0250	31.04	21	2.60	48	35.09	0.12	0.0
61216	0304	19.16	21	3.92	48	35.13	0.13	0.0
61217	1354	50.14	21	4.87	48	33.95	4.05	0.0
61218	1719	30.04	21	2.80	48	33.60	4.11	0.0
61219	0522	35.51	21	2.21	48	31.06	0.30	0.0
61219	2052	42.29	21	3.37	48	25.37	0.30	0.0
61221	0440	3.59	21	2.45	48	31.07	0.30	0.0
61222	0536	46.86	21	3.50	48	30.60	2.15	0.0
61222	0552	54.62	21	3.39	48	30.83	0.51	0.0
61222	0554	15.88	21	3.42	48	30.79	0.82	0.0
61223	0558	26.75	21	3.14	48	34.61	2.89	0.0
61223	1815	26.68	21	2.27	48	31.20	0.30	0.0
61224	0027	54.12	21	2.71	48	30.17	0.30	0.0
61224	1044	49.59	21	2.76	48	30.69	0.30	0.0
61224	2054	54.81	21	1.50	48	33.68	0.30	0.0
61225	1357	38.20	21	0.61	48	33.48	0.11	0.0
61225	1723	6.48	21	5.23	48	31.01	0.19	0.0
61230	1346	25.27	21	2.88	48	34.43	1.17	0.0
61231	0331	54.24	21	2.47	48	30.58	0.65	0.0
61231	0510	28.22	21	3.04	48	34.53	0.99	0.0
70101	0453	3.73	21	3.03	48	34.53	0.67	0.0
70101	0926	58.46	21	2.66	48	30.78	0.99	0.0
70102	1300	5.90	21	2.29	48	34.47	1.04	0.0
70102	1822	30.90	21	2.60	48	35.02	0.95	0.0
70103	0141	17.25	21	2.50	48	33.90	0.22	0.0
70103	0208	47.09	21	2.46	48	33.98	0.12	0.0
70103	0452	33.80	21	4.40	48	30.71	0.30	0.0
70103	0800	11.09	21	2.63	48	34.35	0.75	0.0
70103	0801	32.41	21	2.62	48	34.40	0.76	0.0
70103	0926	34.44	21	2.69	48	34.64	0.77	0.0
70103	0942	22.67	21	2.50	48	34.32	0.20	0.0
70103	0959	53.67	21	2.41	48	33.85	0.21	0.0
70103	1038	32.72	21	2.47	48	30.82	0.21	0.0
70103	1101	49.56	21	3.78	48	30.81	1.17	0.0
70103	1233	22.40	21	2.60	48	34.30	1.00	0.0
70103	1234	34.13	21	2.55	48	34.11	0.91	0.0
70103	1301	12.16	21	2.41	48	34.03	0.30	0.0
70103	1336	57.61	21	2.65	48	34.22	1.03	0.0
70103	1500	13.31	21	2.35	48	33.94	0.11	0.0
70103	1626	15.87	21	2.35	48	34.14	0.12	0.0
70103	1635	19.59	21	2.53	48	30.62	1.38	0.0
70103	1758	36.54	21	2.33	48	34.69	0.71	0.0
70103	1824	38.07	21	3.18	48	32.72	2.46	0.0
70104	0315	10.29	21	0.77	48	33.89	1.18	0.0
70104	0316	21.28	21	2.29	48	34.67	0.73	0.0
70104	0441	44.43	21	4.51	48	30.78	0.30	0.0
70104	0716	31.29	21	2.33	48	34.52	0.30	0.0
70104	0816	58.88	21	2.26	48	34.37	0.30	0.0
70104	0816	59.13	21	1.76	48	33.41	0.30	0.0
70104	0852	2.26	21	2.33	48	34.12	0.30	0.0
70104	1033	2.22	21	2.84	48	34.22	1.21	0.0
70104	1121	51.79	21	2.25	48	33.63	0.30	0.0
70105	0054	56.36	21	3.02	48	30.77	2.04	0.0
70105	0815	26.85	21	2.61	48	30.73	0.56	0.0
70106	0634	17.57	21	4.89	48	30.42	0.12	0.0
70106	0753	53.60	21	2.31	48	34.67	1.18	0.0
70106	2101	30.26	21	2.35	48	34.58	0.14	0.0
70106	2306	54.10	21	2.35	48	34.85	0.15	0.0
70106	2322	50.92	21	2.15	48	32.77	0.16	0.0
70107	0025	57.80	21	2.26	48	34.54	0.11	0.0
70107	1148	17.67	21	2.34	48	30.80	1.56	0.0
70107	2204	17.74	21	2.46	48	31.02	0.10	0.0
70108	0050	57.96	21	2.53	48	30.82	0.16	0.0
70108	0150	12.75	21	2.52	48	30.83	0.30	0.0
70108	0452	44.61	21	4.37	48	30.46	1.86	0.0
70108	1055	15.35	21	2.38	48	30.84	0.97	0.0
70108	1056	35.01	21	4.03	48	30.78	1.98	0.0
70108	1100	47.84	21	3.72	48	30.90	1.77	0.0
70108	1126	13.01	21	1.98	48	33.37	0.11	0.0
70108	1139	32.18	21	4.77	48	30.75	0.12	0.0
70108	1303	48.94	21	2.62	48	31.03	0.51	0.0
70108	1311	58.95	21	2.48	48	31.12	0.30	0.0
70108	1333	16.21	21	2.33	48	30.68	0.69	0.0
70108	1347	5.02	21	1.96	48	28.87	0.11	0.0
70108	2352	56.11	21	2.26	48	30.97	1.08	0.0
70109	0006	40.82	21	2.22	48	34.39	0.21	0.0
70109	0014	26.31	21	2.23	48	34.35	0.10	0.0
70109	0132	36.63	21	2.67	48	31.01	0.30	0.0
70109	0622	31.66	21	2.40	48	35.49	0.01	0.0
70109	1612	12.98	21	2.38	48	34.27	0.49	0.0
70109	1614	37.27	21	2.37	48	34.71	0.12	0.0
70109	1619	28.53	21	2.04	48	30.57	0.30	0.0
70109	1829	13.36	21	2.34	48	31.02	0.07	0.0
70109	2353	33.06	21	2.39	48	30.89	0.21	0.0
70110	0307	23.57	21	2.36	48	34.18	0.30	0.0
70110	1047	44.88	21	2.29	48	34.06	0.30	0.0
70110	1215	32.22	21	2.49	48	34.38	0.84	0.0
70110	1301	14.94	21	2.56	48	34.51	1.51	0.0
70111	0002	5.22	21	2.84	48	34.16	1.04	0.0
70111	0447	21.26	21	2.94	48	34.61	0.49	0.0
70111	0619	54.92	21	2.94	48	34.68	0.84	0.0
70111	0818	35.35	21	2.89	48	34.24	1.34	0.0
70111	1056	49.00	21	2.76	48	34.37	0.30	0.0
70111	1355	30.41	21	2.78	48	31.51	0.30	0.0
70111	1618	45.17	21	2.31	48	34.90	1.31	0.0
70112	2347	3.31	21	2.35	48	34.68	0.97	0.0
70113	0247	16.98	21	2.26	48	34.07	0.30	0.0
70113	1309	51.04	21	3.51	48	30.29	4.27	0.0
70115	0245	46.93	21	2.90	48	34.72	0.30	0.0
70115	0703	59.84	21	2.63	48	34.47	0.00	0.0
70115	1023	51.04	21	2.58	48	34.12	1.00	0.0
70115	1045	13.50	21	2.73	48	34.17	1.21	0.0
70116	0203	42.99	21	3.99	48	30.91	0.20	0.0
70116	1704	16.69	21	2.25	48	31.19	0.30	0.0
70117	0124	11.31	21	2.86	48	34.22	0.67	0.0
70117	0746	0.83	21	2.87	48	34.27	0.17	0.0
70117	0746	0.64	21	1.43	48	33.74	0.30	0.0
70117	0941	10.66	21	2.15	48	31.15	0.30	0.0
70117	1126	37.53	21	3.96	48	30.32	0.16	0.0
70117	1237	27.58	21	2.79	48	34.45	0.88	0.0
70117	1432	56.13	21	2.88	48	34.36	0.41	0.0
70117	1812	19.71	21	3.83	48	31.18	3.12	0.0
70118	0016	51.01	21	3.45	48	35.98	0.30	0.0
70118	0605	35.68	21	2.86	48	34.56	0.80	0.0
70118	1440	9.05	21	2.88	48	33.62	0.11	0.0
70118	1717	5.78	21	2.50	48	33.90	0.14	0.0
70118	2153	16.18	21	2.58	48	33.99	0.75	0.0
70118	2231	7.35	21	3.11	48	34.94	0.30	0.0
70118	2233	34.70	21	2.70	48	33.99	0.57	0.0
70119	0010	57.80	21	2.59	48	34.05	0.68	0.0
70120	0303	6.78	21	2.50	48	33.94	0.11	0.0
70120	0744	5.57	21	3.27	48	30.94	0.05	0.0
70120	1101	44.25	21	2.42	48	30.94	2.56	0.0
70121	0455	33.79	21	3.01	48	34.23	0.30	0.0
70121	0506	35.13	21	3.02	48	34.07	0.72	0.0
70121	0540	5.08	21	2.96	48	33.90	0.99	0.0
70121	1029	36.44	21	2.33	48	34.11	1.05	0.0
70122	2214	35.21	21	2.32	48	34.75	1.29	0.0
70123	0105	56.14	21	2.26	48	34.12	0.15	0.0
70123	0107	34.08	21	2.24	48	34.04	0.30	0.0
70125	1820	6.47	21	2.65	48	33.91	0.30	0.0
70128	0332	13.06	21	2.36	48	30.76	1.25	0.0
70128	0804	23.62	21	1.87	48	30.81	0.07	0.0
70130	2318	0.40	21	3.02	48	30.80	0.84	0.0
70201	1836	28.01	21	3.74	48	30.80	0.30	0.0
70204	0300	36.84	21	3.25	48	30.59	0.88	0.0
70204	2112	53.41	21	2.21	48	34.16	0.14	0.0
70205	2019	53.15	21	2.12	48	33.90	0.59	0.0
70205	2028	50.68	21	2.22	48	34.48	0.12	0.0
70206	0639	22.39	21	2.18	48	34.49	0.66	0.0
70207	0540	20.68	21	2.15	48	33.63	0.30	0.0
70207	1145	56.46	21	2.08	48	34.12	0.31	0.0
70207	1859	42.03	21	0.46	48	31.52	2.62	0.0
70207	1914	1.65	21	2.17	48	33.85	0.15	0.0
70207	2128	37.03	21	2.33	48	35.03	0.49	0.0
70208	0135	59.81	21	2.31	48	34.32	0.30	0.0
70208	0136	50.24	21	2.46	48	34.84	0.17	0.0
70208	0137	24.02	21	2.32	48	34.20	0.46	0.0
70208	0331	38.29	21	2.36	48	33.99	0.19	0.0
70208	0335	23.59	21	2.38	48	34.18	0.10	0.0
70208	0415	51.69	21	2.39	48	34.98	0.21	0.0
70208	0839	32.44	21	2.40	48	34.42	0.10	0.0
70208	1226	44.92	21	2.68	48	34.79	0.30	0.0
70208	1741	21.90	21	2.27	48	34.42	0.16	0.0
70209	0347	32.61	21	2.64	48	34.85	0.30	0.0
70209	1352	47.87	21	2.86	48	34.15	0.13	0.0
70211	0041	41.36	20	59.72	48	23.98	0.30	0.0
70211	0045	37.57	21	3.67	48	30.71	0.14	0.0
70211	1113	33.25	21	6.40	48	32.01	0.11	0.0
70211	1113	53.70	20	58.16	48	29.28	0.82	0.0
70211	1827	32.57	21	2.71	48	26.56	0.30	0.0
70211	2122	8.68	21	1.32	48	34.78	2.91	0.0
70211	2125	20.01	21	2.50	48	34.29	0.09	0.0
70213	1628	23.25	21	2.67	48	33.95	0.13	0.0
70214	0606	51.90	21	2.74	48	34.21	0.92	0.0
70214	0737	13.77	21	2.54	48	33.73	0.30	0.0
70214	1611	5.58	21	2.76	48	34.18	1.03	0.0
70214	2303	18.35	21	3.13	48	34.50	0.11	0.0
70214	2304	9.93	21	2.59	48	33.59	0.13	0.0
70215	0627	6.67	21	3.20	48	34.37	0.30	0.0
70215	1152	37.48	21	2.47	48	33.80	0.13	0.0
70215	1838	34.33	21	3.12	48	34.51	0.07	0.0
70215	1918	28.37	21	2.01	48	34.37	0.30	0.0
70215	2112	13.21	21	2.67	48	34.50	0.09	0.0
70215	2121	24.76	21	2.98	48	34.91	0.30	0.0
70215	2201	6.19	21	2.96	48	35.05	1.06	0.0
70215	2241	19.04	21	2.85	48	34.80	0.87	0.0
70215	2242	58.33	20	58.85	48	31.92	0.17	0.0
70216	0034	36.86	21	2.91	48	34.94	0.14	0.0
70216	0106	57.01	21	2.84	48	34.92	0.81	0.0
70216	0140	23.03	21	2.66	48	34.45	1.16	0.0
70216	0213	11.03	21	3.03	48	34.81	0.76	0.0
70216	0232	48.24	21	3.06	48	34.63	0.01	0.0
70216	0352	29.18	21	2.80	48	34.48	0.19	0.0
70216	0358	37.03	21	2.88	48	34.60	0.30	0.0
70216	0557	36.71	21	2.55	48	34.59	0.30	0.0
70216	1146	27.63	21	2.93	48	34.30	0.80	0.0
70216	1521	45.86	21	2.43	48	34.39	0.96	0.0
70216	2318	18.27	21	2.81	48	34.83	0.75	0.0
70216	2351	6.77	21	2.86	48	34.83	0.74	0.0
70217	0337	6.46	21	2.93	48	34.89	0.09	0.0
70217	0459	12.77	21	2.29	48	34.05	0.30	0.0
70217	0526	9.33	21	3.14	48	32.33	0.06	0.0
70217	0557	53.24	21	2.91	48	34.15	0.63	0.0
70217	1025	55.52	21	2.73	48	34.28	0.71	0.0
70218	2047	47.96	21	2.32	48	35.26	2.20	0.0
70220	0418	31.75	21	2.78	48	34.77	1.50	0.0
70219	1325	45.34	21	3.11	48	30.95	0.30	0.0
70223	0504	50.54	21	2.93	48	31.07	0.30	0.0
70225	1801	3.58	21	5.30	48	31.41	34.15	0.0
70227	0159	13.92	21	5.30	48	31.41	34.15	0.0
70228	0057	1.03	21	3.29	48	30.76	0.40	0.0
70301	0152	25.45	21	3.05	48	31.09	0.20	0.0
70301	0615	55.33	21	3.54	48	31.30	2.87	0.0
70301	0707	41.88	21	3.19	48	30.73	0.63	0.0
70301	1915	50.85	21	2.34	48	31.21	1.00	0.0
70302	0220	34.77	21	2.93	48	30.75	0.98	0.0
70302	0500	28.17	21	3.49	48	31.52	2.25	0.0
70302	1200	44.52	21	2.95	48	30.74	0.15	0.0
70302	1202	36.58	21	4.20	48	30.60	0.79	0.0
70302	1235	6.09	21	3.67	48	30.73	1.09	0.0
70302	1441	21.20	21	3.93	48	30.75	1.54	0.0
70302	1630	55.43	21	3.58	48	30.50	1.31	0.0
70302	2032	5.85	21	3.10	48	30.84	0.30	0.0
70302	2118	31.49	21	1.54	48	31.00	0.23	0.0
70302	2201	56.83	21	2.78	48	30.79	0.34	0.0
70302	2205	16.40	21	1.30	48	31.16	0.30	0.0
70302	2206	54.45	21	3.48	48	30.78	0.63	0.0
70302	2207	14.76	21	2.93	48	30.82	0.14	0.0
70302	2208	51.91	21	3.04	48	30.89	0.03	0.0
70302	2210	5.48	21	3.11	48	30.77	0.78	0.0
70302	2210	36.81	21	2.82	48	30.76	0.12	0.0
70302	2211	25.15	21	2.81	48	30.80	1.01	0.0
70302	2221	15.42	21	3.11	48	30.86	0.70	0.0
70302	2226	55.82	21	3.38	48	30.80	2.76	0.0
70302	2228	44.76	21	3.18	48	30.94	1.63	0.0
70302	2229	21.43	21	1.38	48	30.96	0.78	0.0
70302	2231	19.92	21	2.95	48	30.92	0.05	0.0
70302	2234	12.11	21	3.33	48	30.85	0.30	0.0
70302	2250	45.38	21	2.81	48	30.51	1.66	0.0
70302	2259	38.05	21	2.76	48	30.74	0.05	0.0
70302	2302	12.69	21	3.04	48	30.84	0.85	0.0
70302	2302	40.04	21	3.11	48	30.70	1.07	0.0
70302	2305	32.89	21	3.14	48	30.73	0.83	0.0
70302	2306	21.15	21	3.03	48	30.75	1.18	0.0
70302	2316	50.41	21	2.98	48	30.90	0.14	0.0
70302	2320	28.27	21	3.23	48	30.84	0.16	0.0
70302	2325	13.24	21	3.20	48	30.94	0.30	0.0
70303	0707	15.19	21	3.24	48	30.80	0.55	0.0
70303	0718	51.43	21	3.03	48	30.78	0.85	0.0
70303	0827	4.37	21	3.18	48	30.89	1.15	0.0
70303	1026	24.08	21	3.10	48	30.80	1.74	0.0
70303	1351	8.32	21	4.03	48	31.03	0.30	0.0
70303	1425	1.35	21	3.31	48	30.96	0.88	0.0
70303	1649	43.75	21	3.16	48	30.57	0.85	0.0
70303	1704	12.80	21	3.83	48	30.61	0.30	0.0
70303	1706	14.01	21	3.14	48	30.49	1.34	0.0
70303	1805	14.48	21	2.77	48	30.77	0.53	0.0
70303	1823	20.37	21	3.34	48	30.96	0.93	0.0
70303	1919	40.53	21	3.29	48	30.78	1.80	0.0
70303	2108	51.72	21	3.24	48	31.01	2.14	0.0
70303	2135	23.60	21	0.84	48	31.32	0.08	0.0
70303	2136	12.76	21	0.90	48	31.31	0.13	0.0
70303	2329	29.43	21	2.51	48	30.49	0.30	0.0
70304	0029	30.72	21	3.34	48	30.81	0.61	0.0
70304	0051	24.02	21	3.24	48	30.91	0.42	0.0
70304	0053	12.25	21	2.93	48	29.61	0.83	0.0
70304	0355	54.31	21	3.37	48	30.96	0.40	0.0
70304	0434	16.22	21	3.51	48	30.55	1.57	0.0
70304	0448	52.92	21	3.20	48	30.88	0.99	0.0
70304	0704	15.44	21	3.04	48	30.78	0.03	0.0
70304	0742	5.12	21	3.27	48	30.92	1.02	0.0
70304	0742	29.98	21	3.39	48	30.64	1.57	0.0
70304	0802	9.28	21	3.03	48	31.02	0.13	0.0
70304	0811	38.14	21	2.85	48	30.78	0.30	0.0
70304	1005	24.58	21	3.41	48	30.87	0.86	0.0
70304	1201	38.89	21	2.94	48	31.07	0.24	0.0
70304	1239	46.77	21	2.95	48	30.85	0.80	0.0
70304	1412	12.36	21	2.74	48	30.85	0.04	0.0
70304	1443	41.87	21	3.42	48	30.72	1.18	0.0
70304	1547	14.26	21	2.99	48	31.09	0.11	0.0
70304	1658	33.31	21	3.17	48	31.01	0.54	0.0
70304	1929	21.71	21	3.04	48	30.57	0.24	0.0
70304	1930	8.48	21	3.16	48	30.68	0.30	0.0
70304	2018	25.16	21	2.88	48	30.64	1.13	0.0
70304	2035	43.42	21	3.02	48	30.59	0.53	0.0
70304	2036	29.87	21	3.14	48	30.71	0.39	0.0
70304	2037	25.04	21	2.97	48	31.13	0.85	0.0
70304	2045	42.33	21	2.97	48	30.67	0.04	0.0
70304	2052	43.40	21	3.15	48	30.53	0.30	0.0
70304	2054	57.11	21	3.23	48	30.58	0.30	0.0
70304	2151	53.65	21	3.03	48	30.72	0.35	0.0
70304	2236	0.31	21	3.09	48	30.89	0.46	0.0
70304	2356	8.16	21	3.03	48	30.97	0.34	0.0
70305	0038	40.41	21	2.99	48	30.96	0.64	0.0
70305	0157	49.82	21	2.86	48	31.29	0.33	0.0
70305	0204	16.26	21	3.27	48	30.98	0.04	0.0
70305	0317	43.09	21	3.16	48	30.89	0.38	0.0
70305	0449	21.30	21	3.25	48	31.19	1.10	0.0
70305	0635	39.17	21	3.16	48	30.72	0.71	0.0
70305	0729	11.83	21	3.21	48	30.66	0.30	0.0
70305	0729	33.44	21	3.14	48	30.58	0.30	0.0
70305	0732	22.28	21	3.04	48	30.64	0.30	0.0
70305	0757	10.21	21	3.54	48	30.83	0.89	0.0
70305	1106	37.91	21	3.16	48	30.78	0.54	0.0
70305	1423	19.05	21	3.11	48	30.58	0.99	0.0
70305	1605	16.41	21	3.38	48	30.84	1.49	0.0
70305	1904	20.04	21	3.16	48	30.79	0.15	0.0
70305	2123	19.64	21	3.10	48	30.90	1.02	0.0
70305	2148	21.83	21	2.65	48	31.00	0.56	0.0
70306	0157	53.74	21	3.23	48	31.14	0.74	0.0
70306	0316	58.67	21	2.64	48	31.11	0.74	0.0
70306	0337	44.82	21	2.61	48	31.09	0.15	0.0
70306	0404	46.11	21	3.20	48	31.03	0.30	0.0
70306	0421	41.19	21	2.89	48	30.84	0.85	0.0
70306	0439	31.85	21	3.23	48	30.67	0.35	0.0
70306	0440	10.10	21	3.22	48	30.50	1.03	0.0
70306	0450	49.44	21	3.20	48	30.65	0.51	0.0
70306	0454	33.58	21	3.18	48	30.71	0.53	0.0
70306	0511	8.27	21	3.54	48	30.96	0.14	0.0
70306	0642	16.62	21	2.75	48	29.48	0.30	0.0
70306	0647	2.07	21	3.33	48	30.65	0.25	0.0
70306	1049	50.78	21	3.20	48	30.73	0.84	0.0
70306	1059	59.31	21	2.49	48	31.15	0.30	0.0
70306	1155	6.96	21	3.29	48	31.11	0.04	0.0
70306	1920	6.57	21	3.26	48	30.94	0.30	0.0
70306	2118	2.08	21	2.88	48	31.22	0.30	0.0
70306	2251	19.01	21	3.05	48	30.70	0.26	0.0
70306	2319	13.42	21	3.14	48	30.87	0.55	0.0
70307	0020	18.18	21	2.71	48	30.93	0.67	0.0
70307	0314	15.41	21	2.90	48	31.18	1.40	0.0
70307	0528	32.68	21	3.14	48	31.07	0.30	0.0
70307	1018	20.36	21	3.26	48	30.82	0.46	0.0
70307	1022	43.94	21	3.22	48	30.82	0.39	0.0
70307	1023	59.68	21	3.16	48	30.71	0.85	0.0
70307	1024	18.78	21	3.25	48	30.73	0.14	0.0
70307	1025	46.12	21	3.53	48	30.50	1.36	0.0
70307	1044	4.04	21	3.13	48	30.65	1.08	0.0
70307	1045	53.96	21	3.25	48	30.43	1.13	0.0
70307	1047	54.96	21	3.40	48	30.66	0.30	0.0
70307	1108	41.19	21	3.27	48	30.81	0.51	0.0
70307	1113	44.47	21	3.25	48	30.70	0.54	0.0
70307	1140	34.11	21	3.27	48	30.38	1.38	0.0
70307	1158	33.51	21	3.33	48	30.55	0.88	0.0
70307	1323	54.10	20	59.08	48	25.56	0.30	0.0
70307	1354	18.30	21	2.64	48	30.83	1.26	0.0
70307	1414	34.86	21	3.36	48	30.73	0.89	0.0
70307	1415	42.55	21	3.42	48	30.92	0.79	0.0
70307	1457	51.38	21	2.92	48	30.85	0.50	0.0
70307	1546	23.99	21	4.07	48	30.97	0.92	0.0
70307	1756	20.30	21	2.85	48	30.90	0.86	0.0
70307	1836	31.63	21	2.59	48	30.67	0.30	0.0
70307	1847	56.39	21	3.47	48	30.53	0.67	0.0
70307	1914	1.80	21	3.14	48	30.94	0.11	0.0
70307	1957	0.86	21	3.18	48	30.88	0.52	0.0
70307	2007	18.71	21	2.72	48	31.01	0.14	0.0
70307	2050	12.58	21	3.31	48	30.50	0.30	0.0
70307	2050	55.91	21	5.30	48	31.41	34.15	0.0
70307	2157	53.52	21	2.81	48	30.93	0.88	0.0
70307	2344	12.89	21	2.78	48	30.82	1.07	0.0
70307	2357	8.97	21	3.20	48	30.87	0.30	0.0
70308	0218	30.56	21	3.21	48	30.90	1.64	0.0
70308	0236	31.55	21	3.59	48	30.90	0.13	0.0
70308	0243	21.29	21	3.14	48	30.57	0.57	0.0
70308	0256	27.89	21	3.51	48	30.42	1.42	0.0
70308	0358	31.55	21	3.41	48	30.50	0.57	0.0
70308	0412	32.69	21	2.61	48	30.81	0.17	0.0
70308	0508	37.36	21	3.21	48	30.78	0.86	0.0
70308	0607	32.83	21	3.31	48	30.77	0.30	0.0
70308	0714	11.80	21	2.87	48	30.93	0.65	0.0
70308	0837	33.16	21	3.34	48	30.71	1.16	0.0
70308	1315	41.02	21	4.11	48	30.81	0.57	0.0
70308	1431	46.09	21	3.33	48	30.73	1.47	0.0
70308	1639	34.57	21	3.22	48	30.77	1.37	0.0
70308	1926	38.64	21	4.66	48	30.57	0.30	0.0
70308	2050	5.83	21	1.32	48	31.26	0.30	0.0
70308	2151	46.77	21	3.08	48	31.20	0.43	0.0
70308	2245	37.22	21	3.19	48	31.11	1.08	0.0
70308	2253	3.26	21	2.95	48	30.67	0.30	0.0
70308	2355	11.63	21	2.66	48	30.89	0.03	0.0
70309	0008	20.10	21	3.16	48	30.78	0.82	0.0
70309	0254	1.12	21	3.30	48	30.59	0.66	0.0
70309	1622	43.99	21	3.49	48	31.01	0.30	0.0
70309	1720	41.34	21	3.11	48	30.84	1.37	0.0
70310	0415	31.48	21	3.48	48	30.63	0.45	0.0
70310	0736	2.07	21	2.73	48	30.86	0.86	0.0
70310	1345	12.50	21	3.43	48	30.61	0.69	0.0
70310	1626	34.94	21	3.53	48	30.75	0.41	0.0
70310	1754	51.39	21	3.54	48	30.88	0.31	0.0
70310	1815	16.71	21	3.60	48	30.84	0.14	0.0
70310	2351	15.85	21	4.52	48	31.03	0.30	0.0
70311	0004	47.34	21	2.84	48	30.93	1.09	0.0
70311	0647	16.17	21	2.91	48	30.72	0.21	0.0
70311	1958	17.89	21	3.37	48	30.70	0.73	0.0
70311	2141	57.98	21	3.48	48	30.84	0.05	0.0
70311	2348	32.19	21	3.55	48	30.69	0.71	0.0
70312	0251	10.73	21	3.54	48	30.87	0.44	0.0
70312	0357	5.08	21	2.96	48	30.70	0.12	0.0
70312	1030	37.94	21	3.23	48	30.64	0.30	0.0
70312	1241	20.72	21	3.58	48	30.68	0.30	0.0
70313	0910	4.85	21	1.58	48	31.86	0.16	0.0
70313	1101	54.69	21	2.80	48	30.91	1.32	0.0
70313	2035	21.14	21	6.05	48	30.81	0.14	0.0
70314	0403	49.45	21	3.61	48	30.82	0.14	0.0
70314	0551	15.80	21	2.73	48	30.83	0.11	0.0
70314	2018	58.72	21	3.30	48	30.66	0.61	0.0
70314	2051	1.37	21	2.54	48	31.25	0.30	0.0
70314	2057	58.11	21	3.33	48	30.66	0.67	0.0
70314	2119	45.15	21	3.33	48	30.70	0.30	0.0
70314	2203	47.75	21	3.51	48	30.66	0.91	0.0
70314	2210	51.88	21	3.35	48	30.73	0.19	0.0
70314	2258	19.99	21	3.21	48	30.77	0.23	0.0
70314	2334	25.47	21	3.30	48	30.68	0.53	0.0
70315	0102	58.55	21	3.44	48	30.74	0.47	0.0
70315	0204	9.95	21	3.36	48	30.63	1.21	0.0
70315	0210	15.49	21	3.33	48	30.69	0.73	0.0
70315	0300	13.88	21	3.25	48	30.82	0.30	0.0
70315	0309	33.59	21	3.37	48	30.52	1.14	0.0
70315	0327	15.39	21	3.34	48	30.61	0.87	0.0
70315	0436	21.63	21	3.21	48	30.40	1.49	0.0
70315	0441	56.29	21	3.61	48	30.68	1.06	0.0
70315	0541	49.99	21	3.47	48	30.67	0.76	0.0
70315	0605	49.41	21	3.52	48	30.55	0.58	0.0
70315	0707	45.92	21	3.38	48	30.82	0.45	0.0
70315	1105	2.52	21	2.72	48	30.95	0.73	0.0
70315	1105	43.53	21	2.82	48	30.89	0.14	0.0
70315	1111	20.24	21	2.76	48	30.85	0.30	0.0
70315	1119	13.88	21	3.73	48	30.80	0.34	0.0
70315	1120	32.76	21	4.00	48	30.71	0.14	0.0
70315	1906	23.37	21	3.37	48	30.55	1.41	0.0
70315	2244	28.42	21	3.70	48	30.89	0.32	0.0
70316	1447	26.03	21	3.34	48	30.73	0.35	0.0
70316	1449	27.23	21	3.26	48	30.75	0.16	0.0
70316	1513	30.47	21	2.27	48	30.89	0.05	0.0
70317	1457	49.51	21	2.44	48	30.79	0.78	0.0
70317	1629	41.09	21	2.72	48	33.71	0.16	0.0
70318	0157	41.64	21	2.76	48	33.98	0.99	0.0
70318	0337	28.93	21	2.48	48	31.03	1.21	0.0
70318	0931	30.95	21	2.67	48	33.66	0.14	0.0
70318	1515	21.34	21	2.86	48	33.54	0.30	0.0
70318	1516	3.84	21	2.81	48	33.70	0.77	0.0
70319	0603	2.56	21	2.97	48	33.76	0.85	0.0
70319	0659	37.10	21	2.88	48	34.27	0.07	0.0
70319	1446	49.51	21	3.68	48	30.79	0.30	0.0
70319	1642	14.68	21	3.39	48	31.10	1.18	0.0
70319	1842	29.74	21	2.71	48	33.73	0.14	0.0
70320	0314	23.34	21	3.05	48	33.68	0.62	0.0
70320	0404	50.14	21	3.10	48	33.87	0.30	0.0
70320	0508	46.83	21	3.17	48	33.77	0.83	0.0
70320	1013	16.05	21	2.99	48	33.80	0.77	0.0
70320	1517	51.48	21	2.50	48	33.94	0.10	0.0
70320	2322	51.76	21	3.16	48	31.14	1.04	0.0
70321	1007	26.59	21	3.55	48	30.69	0.79	0.0
