evid;origin;longitude;latitude;depth;magnitude;magnitudet;region;author;mode
usp2013vfcr;2013-10-29T15:17:29.602Z;-36.117;-5.391;0.0;3.4;mR;"Pedra Preta/RN";JRoberto;M
usp2013vdfj;2013-10-28T14:22:40.82Z;-36.119;-5.423;0.0;2.2;mR;"Pedra Preta/RN";JRoberto;M
usp2013vanl;2013-10-27T03:02:06.161Z;-51.095;-20.067;0.0;2.7;mR;"Aparecida do Taboado/MS";JRoberto;M
usp2013uxof;2013-10-25T12:01:14.723Z;-57.023;-26.217;5.0;3.7;mb;"Paraguay";JRoberto;M
usp2013uxmn;2013-10-25T11:09:39.666Z;-36.094;-5.385;2.0;3.7;mR;"Pedra Preta/RN";jroberto;M
usp2013uwnq;2013-10-24T22:34:41.65Z;-36.114;-5.380;0.0;2.7;mR;"Pedra Preta/RN";JRoberto;M
usp2013ubnv;2013-10-13T10:49:59.912Z;-72.286;-9.674;16.0;4.5;mb;"Jordao/AC";JRoberto;M
usp2013tuzh;2013-10-09T20:40:28.507Z;-40.564;-22.650;0.0;2.8;mR;"Quissama/RJ";JRoberto;M
usp2013toxj;2013-10-06T12:53:23.533Z;-56.536;-19.506;0.0;2.6;mR;"Miranda/MS";JRoberto;M
usp2013pqte;2013-08-11T14:53:46.21Z;-50.131;-7.919;0.0;4.4;mb;"Pau d'Arco/PA";JRoberto;M
usp2013paqo;2013-08-02T19:24:27.12Z;-43.261;-19.032;0.0;2.1;mR;"Dom Joaquim/MG";JRoberto;M
usp2013oxdp;2013-07-31T21:26:21.216Z;-47.929;-22.352;0.0;2.5;mR;"Itirapina/SP";JRoberto;M
usp2013oulb;2013-07-30T09:52:31.834Z;-49.016;-13.669;0.0;2.5;mR;"Santa Tereza de Goias/GO";JRoberto;M
usp2013ouah;2013-07-30T04:22:04.48Z;-48.372;-13.780;0.0;3.3;mR;"Campinacu/GO";jroberto;M
usp2013mcso;2013-06-22T06:04:47.420Z;-49.044;-13.948;2.0;3.6;mR;"Estrela do Norte/GO";jroberto;M
usp2013lgkl;2013-06-10T00:59:33.260Z;-52.137;-13.033;0.0;3.2;mR;"Ribeirao Cascalheira/MT";jroberto;M
usp2013kels;2013-05-25T17:48:59.658Z;-50.298;-6.867;0.0;3.2;mR;"Agua Azul do Norte/PA";jroberto;M
usp2013jztx;2013-05-23T04:16:56.59Z;-45.547;-23.379;0.0;2.6;mR;"Natividade da Serra/SP";JRoberto;M
usp2013jdsw;2013-05-11T02:45:43.483Z;-57.850;-8.096;0.0;2.5;mR;"Apiacas/MT";jroberto;M
usp2013imfw;2013-05-01T12:53:07.313Z;-43.754;-22.566;0.0;2.5;mR;"Mendes/RJ";jroberto;M
usp2013iblm;2013-04-25T15:13:29.595Z;-50.578;-22.751;5.0;2.6;mR;"Taruma/SP";JRoberto;M
usp2013iblk;2013-04-25T15:11:20.37Z;-53.145;-28.695;0.0;2.7;mR;"Quinze de Novembro/RS";JRoberto;M
usp2013hshm;2013-04-20T14:58:21.47Z;-44.074;-21.167;0.0;2.5;mR;"Dores de Campos/MG";jroberto@vitoria;M
usp2013hogz;2013-04-18T10:10:50.808Z;-44.017;-16.723;0.0;3.4;mR;"Montes Claros/MG";JRoberto;M
usp2013hlpo;2013-04-16T23:06:44.909Z;-47.450;-12.702;0.0;3.1;mR;"Parana/TO";jroberto@vitoria;M
usp2013gyka;2013-04-09T17:32:59.99Z;-48.763;-11.815;0.0;3.4;mR;"Sucupira/TO";jroberto;M
usp2013gten;2013-04-06T21:04:22.849Z;-44.833;-21.134;0.0;1.6;mR;"Ibituruna/MG";jroberto@vitoria;M
usp2013gssz;2013-04-06T15:15:42.500Z;-43.852;-16.688;0.0;2.0;mR;"Montes Claros/MG";jroberto;M
usp2013gltn;2013-04-02T19:34:19.283Z;-43.919;-16.643;0.0;1.5;mR;"Montes Claros/MG";jroberto;M
usp2013gktu;2013-04-02T06:34:39.278Z;-51.237;-9.720;0.0;2.5;mR;"Vila Rica/MT";jroberto;M
usp2013fipg;2013-03-17T20:28:29.833Z;-40.467;-3.672;0.0;2.6;mR;"Alcantaras/CE";jroberto;M
usp2013emgj;2013-03-05T14:59:33.173Z;-43.886;-16.658;0.0;1.5;mR;"Montes Claros/MG";jroberto;M
usp2013ekfx;2013-03-04T12:29:16.156Z;-45.515;-18.539;0.0;3.0;mR;"Morada Nova de Minas/MG";jroberto;M
usp2013ejwl;2013-03-04T07:42:18.133Z;-43.635;-23.807;0.0;2.8;mR;"Mangaratiba/RJ";jroberto;M
usp2013eimq;2013-03-03T13:36:31.106Z;-36.110;-5.417;0.0;2.3;mR;"Pedra Preta/RN";jroberto;M
usp2013ebyd;2013-02-27T23:28:52.24Z;-45.517;-18.680;0.0;3.8;mR;"Biquinhas/MG";jroberto;M
usp2013doug;2013-02-20T18:44:42.66Z;-44.907;-18.758;0.0;2.9;mR;"Felixlandia/MG";jroberto;M
usp2013dmmb;2013-02-19T12:19:43.369Z;-48.222;-11.571;0.0;2.8;mR;"Santa Rosa do Tocantins/TO";jroberto;M
usp2013dhpo;2013-02-16T20:25:45.753Z;-43.848;-16.648;0.0;1.9;MLv;"Montes Claros/MG";jroberto;M
usp2013dayn;2013-02-13T04:59:08.489Z;-47.474;-20.208;0.0;2.4;mR;"Rifaina/SP";jroberto;M
usp2013csmt;2013-02-08T13:57:14.673Z;-43.865;-16.618;0.0;1.7;MLv;"Montes Claros/MG";jroberto;M
usp2013cmar;2013-02-05T01:02:56.253Z;-42.558;-21.194;0.0;3.0;mR;"Mirai/MG";jroberto;M
usp2013cjtk;2013-02-03T19:05:44.170Z;-44.390;-22.780;0.0;1.8;mR;"Bananal/SP";jroberto;M
usp2013ciza;2013-02-03T08:47:51.157Z;-46.892;-21.855;0.0;2.9;mR;"Vargem Grande do Sul/SP";jroberto;M
usp2013ciab;2013-02-02T20:10:51.569Z;-44.465;-21.077;0.0;2.2;mR;"Conceicao da Barra de Minas/MG";jroberto;M
usp2013btir;2013-01-25T19:30:37.29Z;-36.332;-6.048;0.0;2.4;mR;"Cerro Cora/RN";jroberto;M
usp2013bkyp;2013-01-21T05:19:32.76Z;-56.505;-17.321;0.0;2.0;mR;"Pocone/MT";jroberto;M
usp2013bfcf;2013-01-18T00:19:34.722Z;-47.914;-15.532;0.0;2.2;mR;"Brasilia/DF";jroberto;M
usp2013auqt;2013-01-12T07:10:43.537Z;-36.133;-5.480;0.0;1.9;mR;"Pedra Preta/RN";jroberto;M
usp2013apqf;2013-01-09T13:13:52.548Z;-43.889;-16.708;0.0;1.2;MLv;"Montes Claros/MG";jroberto;M
usp2013aihu;2013-01-05T13:01:47.1Z;-36.131;-5.447;0.0;2.7;mR;"Pedra Preta/RN";jroberto;M
usp2013aigj;2013-01-05T12:18:45.942Z;-36.141;-5.447;0.0;3.3;mR;"Pedra Preta/RN";jroberto;M
usp2012zcsr;2012-12-23T06:06:42.663Z;-43.826;-16.669;0.0;2.9;MLv;"Montes Claros/MG";JRoberto;M
usp2012zbcu;2012-12-22T08:56:22.524Z;-51.197;-29.323;2.0;3.4;MLv;"Vale Real/RS";JRoberto;M
bsb20121221123700;2012-12-21T12:37:00.0Z;-36.100;-5.460;0.0;3.6;mR;"Pedra Preta-RN";UFRN;M
bsb20121219053116;2012-12-19T05:31:16.0Z;-43.879;-16.701;1.5;3.6;mR;"Montes Claros-MG";IAG;M
usp2012yvih;2012-12-19T04:54:39.332Z;-43.900;-16.885;0.0;3.9;mb;"Montes Claros/MG";JRoberto;M
bsb20121219045438;2012-12-19T04:54:38.0Z;-43.878;-16.697;1.8;3.6;mR;"Montes Claros-MG";IAG;M
bsb20121208185234;2012-12-08T18:52:34.0Z;-49.180;-13.560;0.0;3.8;mR;"Mara Rosa/Porangatu-GO";UnB;M
usp2012xlmn;2012-11-29T14:09:10.634Z;-43.982;-16.776;5.0;2.8;MLv;"Montes Claros/MG";jroberto@tubarao;M
bsb20121125225742;2012-11-25T22:57:42.0Z;-63.020;-9.460;0.0;4.7;mb;"Ariquemes-RO";USGS;M
usp2012xevy;2012-11-25T22:57:39.56Z;-62.934;-9.419;0.0;4.3;M;"Rio Crespo/RO";JRoberto;M
bsb20121117004100;2012-11-17T00:41:00.0Z;-35.750;-5.520;0.0;2.8;mR;"Joao Camara-RN";UFRN;M
usp2012vtkg;2012-11-05T11:01:28.34Z;-49.076;-28.809;0.0;3.7;MLv;"Sangao/SC";JRoberto;M
bsb20121006225200;2012-10-06T22:52:00.0Z;-36.100;-5.460;0.0;2.8;mR;"Pedra Preta-RN";UFRN;M
usp2012tkqn;2012-10-03T04:52:47.696Z;-36.203;-8.223;0.0;1.8;mR;"Sao Caetano/PE";jroberto;M
usp2012tjqf;2012-10-02T15:35:16.693Z;-43.954;-20.513;0.0;2.4;mR;"Jeceaba/MG";jroberto;M
usp2012sdcf;2012-09-14T20:09:46.144Z;-44.925;-19.967;0.0;3.3;M;"Sao Goncalo do Para/MG";jroberto;M
bsb20120912235645;2012-09-12T23:56:45.0Z;-43.880;-16.703;1.2;2.9;mR;"Montes Claros-MG";IAG;UnB;M
bsb20120912180600;2012-09-12T18:06:00.0Z;-36.100;-5.460;0.0;3.0;mR;"Pedra Preta-RN";UFRN;M
usp2012rxvm;2012-09-11T23:05:41.19Z;-36.160;-5.466;0.0;2.5;mR;"Pedra Preta/RN";jroberto;M
bsb20120802071400;2012-08-02T07:14:00.0Z;-40.510;-3.630;0.0;2.9;mR;"S.da Meruoca-CE";UFRN;UnB;M
usp2012osvn;2012-07-28T12:49:25.165Z;-51.159;-15.242;0.0;3.3;mR;"Britania/GO";jroberto;M
usp2012ogcg;2012-07-21T13:27:35.1Z;-53.604;-30.540;0.0;2.4;mR;"Cacapava do Sul/RS";jroberto;M
usp2012nsuh;2012-07-14T06:40:16.645Z;-51.253;-29.368;0.0;2.8;MLv;"Vale Real/RS";JRoberto;M
usp2012noiv;2012-07-11T20:19:51.63Z;-41.404;-21.816;0.0;2.6;mR;"Campos dos Goytacazes/RJ";jroberto;M
bsb20120629121819;2012-06-29T12:17:41.977Z;-49.703;-2.830;0.0;3.3;mR;"Baiao/PA";jroberto;M
usp2012mbmm;2012-06-20T13:52:44.123Z;-36.122;-5.432;0.0;2.5;mR;"Pedra Preta/RN";jroberto;M
usp2012lzsk;2012-06-19T14:35:50.122Z;-42.570;-22.186;0.0;2.1;mR;"Nova Friburgo/RJ";jroberto@vitoria;M
usp2012lizb;2012-06-10T10:37:57.338Z;-45.130;-27.226;0.0;3.5;mR;"Plataforma Continental/SP";jroberto;M
bsb20120522170906;2012-05-22T17:09:05.949Z;-43.878;-16.694;0.0;3.0;mR;"Montes Claros/MG";jroberto;M
usp2012jxhc;2012-05-20T19:32:10.423Z;-43.961;-16.611;0.0;2.6;mR;"Montes Claros/MG";jroberto;M
bsb20120519134122;2012-05-19T13:41:22.0Z;-43.883;-16.695;1.1;4.0;mR;"Montes Claros-MG";IAG;UnB;UFRN;USGS;M
usp2012jrji;2012-05-17T13:50:31.275Z;-48.934;-13.779;0.0;3.6;mR;"Santa Tereza de Goias/GO";jroberto;M
usp2012jaeq;2012-05-08T04:09:33.983Z;-36.163;-8.328;0.0;1.7;mR;"Sao Caetano/PE";jroberto;M
usp2012ixyo;2012-05-06T22:48:55.893Z;-48.939;-26.193;0.0;2.3;mR;"Piabeiraba/SC";jroberto;M
usp2012iwfm;2012-05-06T00:02:48.163Z;-48.905;-26.211;0.0;2.9;mR;"Piabeiraba/SC";jroberto;M
usp2012ipyu;2012-05-02T13:50:32.251Z;-39.248;-4.101;0.0;2.0;mR;"Paramoti/CE";jroberto;M
usp2012inti;2012-05-01T08:48:38.529Z;-37.880;-5.981;0.0;2.2;mR;"Vicosa/RN";jroberto;M
usp2012iepr;2012-04-26T08:45:28.220Z;-38.110;-4.167;0.0;2.1;mR;"Beberibe/CE";jroberto;M
bsb20120424013413;2012-04-24T01:34:12.698Z;-49.138;-13.751;0.0;3.1;mR;"Estrela do Norte/GO";jroberto;M
usp2012hzep;2012-04-23T09:28:47.105Z;-44.780;-23.412;0.0;2.1;mR;"Parati/RJ";jroberto@vitoria;M
bsb20120421063625;2012-04-21T06:36:25.0Z;-45.660;-23.380;0.0;3.2;mR;"Paraibuna-SP";IAG;IPT;M
bsb20120415180400;2012-04-15T18:04:05.925Z;-36.133;-5.441;0.0;2.6;mR;"Sao Caetano/PE";jroberto;M
bsb20120402052116;2012-04-02T05:21:16.0Z;-43.900;-16.590;0.0;2.8;mR;"Montes Claros-MG";IAG;M
usp2012gjrg;2012-03-31T16:09:48.68Z;-49.574;-13.640;0.0;3.8;MLv;"Bonopolis/GO";JRoberto;M
bsb20120329171500;2012-03-29T17:15:23.270Z;-36.148;-8.244;0.0;2.2;mR;"Sao Caetano/PE";jroberto;M
usp2012geua;2012-03-28T23:52:40.980Z;-36.127;-8.260;0.0;1.7;mR;"Sao Caetano/PE";jroberto;M
usp2012fwym;2012-03-24T17:02:21.744Z;-44.074;-25.190;0.0;3.0;mR;"Plataforma Continental/SP";jroberto;M
usp2012fuzz;2012-03-23T15:31:25.177Z;-44.771;-23.416;0.0;2.2;mR;"Parati/RJ";jroberto;M
usp2012fqxt;2012-03-21T09:51:34.760Z;-48.099;-13.266;0.0;2.8;mR;"Minacu/GO";jroberto;M
usp2012feew;2012-03-14T10:40:46.319Z;-48.374;-27.959;0.0;3.3;mR;"Garopaba/SC";jroberto;M
bsb20120221063625;2012-02-21T06:35:26.308Z;-45.485;-23.480;0.0;3.1;mR;"Natividade da Serra/SP";jroberto;M
usp2012dikw;2012-02-17T07:11:12.441Z;-41.130;-3.154;0.0;2.3;mR;"Barroquinha/CE";jroberto;M
usp2012cswi;2012-02-08T18:47:32.534Z;-46.099;-24.561;2.0;2.6;mR;"Guaruja/SP";jroberto;M
usp2012bqjw;2012-01-24T04:41:52.47Z;-40.508;-3.604;0.0;1.6;mR;"Alcantaras/CE";jroberto;M
usp2012bmxt;2012-01-22T07:10:34.672Z;-48.964;-13.795;0.0;3.0;mR;"Santa Tereza de Goias/GO";jroberto;M
bsb20111215130154;2011-12-15T13:01:54.0Z;-40.700;-16.590;0.0;3.6;mI;"Felisburgo; SA.Jacinto-MG";IAG;UnB;M
bsb20111203154900;2011-12-03T15:49:00.0Z;-40.470;-8.960;0.0;3.3;mR;"Petrolina-PE";UFRN;M
bsb20111024123800;2011-10-24T12:38:00.0Z;-35.750;-5.540;0.0;2.8;mR;"Joao Camara-RN";UFRN;M
bsb20111022192949;2011-10-22T19:29:49.0Z;-43.940;-20.100;0.0;3.4;mR;"Nova Lima-MG";IAG;UnB;ESAR;UNESP-RC;M
bsb20111014071706;2011-10-14T07:17:06.0Z;-45.760;-20.630;0.0;2.8;mR;"Sto. Inacio-MG";IAG;ESAR;UNESP-RC;IPT;M
bsb20110818211454;2011-08-18T21:14:54.0Z;-49.960;-30.440;0.0;3.3;mR;"Plataf. Cont.-RS";IAG;IPT;M
bsb20110814165010;2011-08-14T16:50:10.0Z;-44.950;-21.170;0.0;3.2;mR;"Ijaci; Funil-MG";UnB;IAG;M
bsb20110808135300;2011-08-08T13:53:00.0Z;-40.510;-3.630;5.0;3.0;mR;"S.da Meruoca-CE";UFRN;M
bsb20110801061835;2011-08-01T06:18:35.0Z;-52.830;-25.050;0.0;2.8;mR;"Guaraniacu-PR";IAG;IPT;M
bsb20110727182550;2011-07-27T18:25:50.0Z;-39.550;-22.180;0.0;3.2;mR;"Plataf. Cont.-RJ";IAG;ESAR;M
usp2011jrtz;2011-05-18T19:13:39.467Z;-56.182;-14.973;5.0;3.6;mR;"Rosario Oeste/MT";JRoberto;M
bsb20110430081622;2011-04-30T08:16:22.0Z;-48.700;-11.170;0.0;3.6;mR;"Brejinho de Nazare-TO";UnB;M
bsb20110305232941;2011-03-05T23:29:41.0Z;-43.883;-16.701;0.0;3.3;mR;"Montes Claros-MG";UnB;IAG;M
bsb20110304070535;2011-03-04T07:05:35.0Z;-49.210;-13.780;0.0;3.1;mR;"Estrela Norte-GO";UnB;M
bsb20110304070207;2011-03-04T07:02:07.0Z;-49.210;-13.780;0.0;2.8;mR;"Estrela Norte-GO";UnB;M
bsb20110304065945;2011-03-04T06:59:45.0Z;-49.210;-13.780;0.0;3.6;mR;"Estrela Norte-GO";UnB; IAG;M
bsb20110302191716;2011-03-02T19:17:16.0Z;-48.710;-11.450;0.0;3.2;mR;"Alianca do Tocantins-TO";UnB;M
bsb20110227074100;2011-02-27T07:41:00.0Z;-51.100;-29.140;0.0;3.1;mR;"Caxias do Sul-RS";IPT;M
bsb20110226225212;2011-02-26T22:52:12.0Z;-49.210;-13.780;0.0;3.4;mR;"Estrela Norte-GO";UnB;M
bsb20110108114938;2011-01-08T11:49:38.0Z;-48.840;-13.520;0.0;4.1;mR;"Trombas/Formosa-GO";UnB;IAG;M
usp2010ycmp;2010-12-09T21:29:19.218Z;-46.177;-13.837;0.0;4.2;mb;"Guarani de Goias/GO";JRoberto;M
bsb20101209212914;2010-12-09T21:29:14.0Z;-46.320;-13.400;0.0;3.7;mR;"Sao Domingos-GO";UnB;IAG;M
bsb20101205000100;2010-12-05T00:01:00.0Z;-36.100;-5.460;5.0;3.1;mR;"Pedra Preta-RN";UFRN;M
bsb20101204235800;2010-12-04T23:58:00.0Z;-36.100;-5.460;5.0;3.0;mR;"Pedra Preta-RN";UFRN;M
bsb20101204112600;2010-12-04T11:26:00.0Z;-36.100;-5.460;5.0;3.1;mR;"Pedra Preta-RN";UFRN;M
bsb20101128102120;2010-11-28T10:21:20.0Z;-50.400;-7.470;0.0;4.2;mR;"Redencao-PA";UnB;IAG;M
usp2013xhoa;2010-11-28T10:21:12.185Z;-50.060;-7.487;0.0;4.1;mb;"Rio Maria/PA";JRoberto;M
usp2010xhoa;2010-11-28T10:21:12.185Z;-50.060;-7.487;0.0;4.1;mb;"Rio Maria/PA";JRoberto;M
bsb20101031000000;2010-10-31T00:00:00.0Z;-40.510;-3.630;5.0;3.1;mR;"S.da Meruoca-CE";UFRN;M
bsb20101026053418;2010-10-26T05:34:18.0Z;-49.990;-13.790;0.0;3.5;mR;"StaCruzXingu-MT";UnB;M
bsb20101008202518;2010-10-08T20:25:18.0Z;-49.160;-13.770;2.0;4.2;mb;"Mara Rosa-GO";UnB;M
bsb20101008201654;2010-10-08T20:16:54.0Z;-49.160;-13.771;1.4;5.0;mb;"Mara Rosa-GO";UnB;ISC;M
bsb20101004190701;2010-10-04T19:07:01.0Z;-49.160;-13.720;5.0;3.6;mR;"Mara Rosa-GO";IAG;UnB;M
bsb20100929195443;2010-09-29T19:54:43.0Z;-43.860;-16.730;0.0;2.8;mR;"Montes Claros-MG";UnB;M
bsb20100821125705;2010-08-21T12:57:05.0Z;-50.010;-21.750;0.0;3.0;mR;"Getulina;Macuco-SP";IAG;M
bsb20100701164419;2010-07-01T16:44:19.0Z;-40.650;-22.430;0.0;3.8;mR;"Plataforma;RJ-RJ";IAG;M
bsb20100603112237;2010-06-03T11:22:37.0Z;-44.060;-19.560;0.0;2.9;mR;"Matozinhos-MG";UnB;M
bsb20100601065847;2010-06-01T06:58:47.0Z;-39.500;-13.200;0.0;3.2;mR;"Mutuipe-BA";UnB;M
bsb20100505051712;2010-05-05T05:17:12.0Z;-43.980;-21.190;0.0;2.9;mR;"Barroso-MG";UnB;M
bsb20100426043300;2010-04-26T04:33:00.0Z;-51.370;-29.160;0.0;3.5;mR;"Caxias do Sul-RS";IPT;M
bsb20100425230950;2010-04-25T23:09:50.0Z;-72.980;-6.820;17.0;4.9;mb;"Acre-AC";USGS;M
bsb20100418234100;2010-04-18T23:41:00.0Z;-35.910;-8.570;0.0;2.8;mR;"Cupira-PE";UFRN;M
bsb20100325103900;2010-03-25T10:39:00.0Z;-36.790;-5.970;0.0;2.9;mR;"Sant.do Matos-RN";UFRN;M
bsb20100308231400;2010-03-08T23:14:00.0Z;-36.780;-8.460;0.0;3.2;mR;"Alagoinha-PE";UFRN;M
bsb20100228022100;2010-02-28T02:21:00.0Z;-36.150;-8.300;0.0;2.9;mR;"Sao Caetano-PE";UFRN;M
bsb20100227093505;2010-02-27T09:35:05.0Z;-56.700;-11.620;5.0;3.5;mR;"PortoGauchos-MT";UnB;M
bsb20100224010413;2010-02-24T01:04:13.0Z;-56.700;-11.620;5.0;2.8;mR;"PortoGauchos-MT";UnB;M
bsb20100128034529;2010-01-28T03:45:29.0Z;-43.950;-19.500;0.0;3.6;mR;"BeloHorizonte-MG";UnB;M
bsb20100125021717;2010-01-25T02:17:17.0Z;-44.910;-16.220;0.0;3.3;mR;"IcaraideMinas-MG";UnB;M
bsb20100122074808;2010-01-22T07:48:08.0Z;-47.810;-14.400;0.0;3.2;mR;"Colinas doSul-GO";UnB;M
bsb20100113020652;2010-01-13T02:06:52.0Z;-56.700;-11.620;5.0;2.9;mR;"Porto Gauchos-MT";UnB;M
bsb20100111155430;2010-01-11T15:54:30.0Z;-35.660;-5.550;10.0;4.3;mR;"Taipu-RN";UFRN;UnB;ISC;M
bsb20100109181839;2010-01-09T18:18:39.0Z;-35.660;-5.550;10.0;3.5;mR;"Taipu-RN";UFRN;UnB;M
bsb20091230164133;2009-12-30T16:41:33.0Z;-59.760;-2.330;5.0;3.0;mR;"PresFigueired-AM";UnB;M
bsb20091221082500;2009-12-21T08:25:00.0Z;-40.650;-3.550;0.0;2.9;mR;"Coreauh-CE";UFRN;M
bsb20091202023931;2009-12-02T02:39:31.0Z;-52.710;-10.370;5.0;3.5;mR;"Sta.Cruz Xingu-MT";UnB;M
bsb20091129220515;2009-11-29T22:05:15.0Z;-57.630;-26.160;32.0;4.5;mInd;"Lag.Ypoa; Paraguay-PY";SJA/INPRES;M
bsb20091126225545;2009-11-26T22:55:45.0Z;-43.000;0.760;5.0;4.0;mR;"PlatafContin.-MA";IAG;M
bsb20091110174052;2009-11-10T17:40:52.0Z;-56.700;-27.500;15.0;3.5;mInd;"Sur de Paraguay-AR";SJA/INPRES;M
bsb20090923052737;2009-09-23T05:27:37.0Z;-44.260;-15.060;5.0;2.8;mR;"Itacarambi-MG";UnB;M
bsb20090909041146;2009-09-09T04:11:46.0Z;-61.430;-1.900;0.0;4.2;mR;"Roraima-RR";UnB;M
bsb20090907001800;2009-09-07T00:18:00.0Z;-45.510;-23.450;0.0;3.3;mR;"Paraibuna-SP";IPT;UNESP-RC;IAG-ESAR;M
bsb20090731205521;2009-07-31T20:55:21.0Z;-40.530;-3.620;5.0;3.4;mR;"Alcantaras-CE";UnB;M
bsb20090724060713;2009-07-24T06:07:13.0Z;-56.700;-11.620;5.0;3.1;mR;"Tabapora-MT";UnB;M
bsb20090630063956;2009-06-30T06:39:56.0Z;-56.700;-11.620;5.0;3.0;mR;"Tabapora-MT";UnB;M
bsb20090615221545;2009-06-15T22:15:45.0Z;-55.800;-18.490;6.0;4.8;mb;"Coxim-MS";USGS;IAG;M
bsb20090403033951;2009-04-03T03:39:51.0Z;-48.610;-11.650;5.0;3.2;mR;"Peixe-TO";UnB;M
bsb20090209144500;2009-02-09T14:45:00.0Z;-40.510;-3.630;0.0;3.5;mR;"S.da Meruoca-CE";UFRN;UnB;M
bsb20081219225520;2008-12-19T22:55:20.0Z;-49.580;-31.660;0.0;3.9;mb;"Plataforma Torres-RS";ISC;M
bsb20081219000000;2008-12-19T00:00:00.0Z;-40.510;-3.630;0.0;3.5;mR;"S.da Meruoca-CE";UFRN;M
bsb20081110065657;2008-11-10T06:56:57.0Z;-51.060;-29.020;0.0;3.0;mR;"Caxias do Sul-RS";UFRGS;M
bsb20081007215109;2008-10-07T21:51:09.0Z;-56.240;-17.170;0.0;3.4;mR;"B.de Melgaco-MT";UnB;M
bsb20080929151920;2008-09-29T15:19:20.0Z;-47.330;-19.900;0.0;3.1;mR;"Uberaba-MG";bsb;M
bsb20080731031206;2008-07-31T03:12:06.0Z;-44.730;-13.730;0.0;2.9;mR;"Correntina-BA";UnB;M
bsb20080614120000;2008-06-14T12:00:00.0Z;-51.350;-28.900;0.0;3.3;mR;"NovaRoma Sul-RS";UFRS;M
bsb20080522210100;2008-05-22T21:01:00.0Z;-40.510;-3.630;0.0;3.0;mR;"S.da Meruoca-CE";UFRN;M
bsb20080521192816;2008-05-21T19:28:16.0Z;-40.510;-3.630;0.0;3.9;mR;"S.da Meruoca-CE";UFRN;UnB;IAG;M
bsb20080521192359;2008-05-21T19:23:59.0Z;-40.510;-3.630;5.0;3.8;mm;"S.da Meruoca-CE";UFRN;UnB;IAG;ISC;M
bsb20080503090955;2008-05-03T09:09:55.0Z;-39.890;-22.480;0.0;3.4;mR;"Plataf.Cont.-RJ";IAG;IPT;M
bsb20080501083600;2008-05-01T08:36:00.0Z;-40.510;-3.630;0.0;3.1;mR;"S.da Meruoca-CE";UFRN;M
bsb20080423000048;2008-04-23T00:00:48.0Z;-45.410;-25.700;17.0;5.2;mR;"Plataforma Continental-SP";IAG;IPT;UnB;UNESP;M
bsb20080420063954;2008-04-20T06:39:54.0Z;-40.890;-24.800;0.0;3.6;mR;"Plataf.Continental-SP";IAG;IPT;M
bsb20080404170700;2008-04-04T17:07:00.0Z;-40.510;-3.630;0.0;3.5;mR;"S.da Meruoca-CE";UFRN;M
bsb20080321062000;2008-03-21T06:20:00.0Z;-40.510;-3.630;0.0;2.9;mR;"S.da Meruoca-CE";UFRN;M
bsb20080319221200;2008-03-19T22:12:00.0Z;-44.090;-15.070;1.0;3.8;mR;"Itacarambi-MG";UnB;M
bsb20080305200300;2008-03-05T20:03:00.0Z;-40.510;-3.630;0.0;2.8;mR;"S.da Meruoca-CE";UFRN;M
bsb20080301005800;2008-03-01T00:58:00.0Z;-40.510;-3.630;0.0;3.4;mR;"S.da Meruoca-CE";UFRN;M
bsb20080229044800;2008-02-29T04:48:00.0Z;-40.510;-3.630;0.0;3.7;mR;"S.da Meruoca-CE";UFRN;M
bsb20080217015700;2008-02-17T01:57:00.0Z;-40.510;-3.630;0.0;3.7;mR;"Meruoca-CE";bsb;M
bsb20080208190514;2008-02-08T19:05:14.0Z;-44.890;-24.560;0.0;3.9;mR;"Plataf.Cont.-SP";IAG;UNESP-RC;M
bsb20080202223600;2008-02-02T22:36:00.0Z;-40.510;-3.630;0.0;2.8;mR;"S.da Meruoca-CE";UFRN;M
bsb20071209020328;2007-12-09T02:03:28.0Z;-44.295;-15.033;0.7;4.9;mb;"Itacarambi-MG";ISC; Chimpliganond etal.2010;M
bsb20071031211555;2007-10-31T21:15:55.0Z;-48.120;3.500;0.0;5.1;mb;"Plat. Continental-AP";USGS;M
bsb20071025223000;2007-10-25T22:30:00.0Z;-41.660;-11.350;0.0;3.0;mI;"Joao Dourado-BA";Jornal;M
bsb20070913104002;2007-09-13T10:40:02.0Z;-38.050;-5.920;5.0;3.2;mR;"Tabuleiro Grande-RN";UFRN;IAG:ITR;M
bsb20070718000000;2007-07-18T00:00:00.0Z;-72.670;-7.630;0.0;3.0;mI;"CruzeiroSul-AC";IAG;M
bsb20070714053332;2007-07-14T05:33:32.0Z;-46.290;-19.560;0.0;3.5;mR;"Ibia;Pratinha-MG";UnB;IAG;UNESP-RC;IPT;M
bsb20070524153058;2007-05-24T15:30:58.0Z;-44.300;-15.000;0.0;3.8;mR;"Januaria-MG";IAG;UnB;USGS;M
bsb20070415020000;2007-04-15T02:00:00.0Z;-40.130;-3.230;0.0;2.9;mR;"Morrinhos-CE";UnB;M
bsb20070328150400;2007-03-28T15:04:00.0Z;-36.580;-8.330;0.0;2.8;mR;"Belo Jardim-PE";IAG;M
bsb20070327194549;2007-03-27T19:45:49.0Z;-46.880;-26.660;0.0;3.5;mR;"Margem Cont.-SC";IAG;UnB;IPT;M
